#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60 160
# Band-Index:    1
   0.07551    -36.752981  0.000  0.327  0.000  0.639  0.000  0.000  0.000  0.000  0.000  0.969
   0.11327    -36.764095  0.000  0.295  0.000  0.674  0.000  0.000  0.000  0.000  0.000  0.969
   0.15102    -36.774752  0.000  0.276  0.000  0.691  0.000  0.000  0.000  0.000  0.000  0.969
   0.18878    -36.783715  0.000  0.266  0.000  0.701  0.000  0.000  0.000  0.000  0.000  0.969
   0.22653    -36.790290  0.000  0.260  0.000  0.708  0.000  0.000  0.000  0.000  0.000  0.968
   0.26429    -36.794066  0.000  0.255  0.000  0.712  0.000  0.000  0.000  0.000  0.000  0.968
   0.30204    -36.794783  0.000  0.252  0.000  0.715  0.000  0.000  0.000  0.000  0.000  0.968
   0.33980    -36.792285  0.000  0.250  0.000  0.718  0.000  0.000  0.000  0.000  0.000  0.969
   0.37755    -36.786484  0.000  0.248  0.000  0.719  0.000  0.000  0.000  0.000  0.000  0.969
   0.41531    -36.777353  0.000  0.247  0.000  0.720  0.000  0.000  0.000  0.000  0.000  0.969
   0.45306    -36.764909  0.000  0.246  0.000  0.722  0.000  0.000  0.000  0.000  0.000  0.969
   0.49082    -36.749222  0.000  0.246  0.000  0.723  0.000  0.000  0.000  0.000  0.000  0.969
   0.52857    -36.730399  0.000  0.246  0.000  0.724  0.000  0.000  0.000  0.000  0.000  0.969
   0.56633    -36.708585  0.000  0.246  0.000  0.726  0.000  0.000  0.000  0.000  0.000  0.972
   0.60408    -36.683966  0.000  0.246  0.000  0.726  0.000  0.000  0.000  0.000  0.000  0.972
   0.64184    -36.656763  0.000  0.246  0.000  0.727  0.000  0.000  0.000  0.000  0.000  0.972
   0.67959    -36.627229  0.000  0.246  0.000  0.729  0.000  0.000  0.000  0.000  0.000  0.975
