# Time [fs]    Et_avg [eV]    Ct_avg    Dt_avg    Gt_avg    Dt_fit_avg    Iw_avg
    376.0000     0.078768    -0.003525     0.000000   254.886152     0.000000     0.879268
    377.0000     0.088091    -0.002883     0.000000   255.439682     0.000000     0.816112
    378.0000     0.095104    -0.002200     0.000000   255.986581     0.000000     0.948273
    379.0000     0.099739    -0.001325     0.000000   256.528514     0.000000     0.870327
    380.0000     0.101641    -0.000413     0.000000   257.067410     0.000000     0.845612
    381.0000     0.100732     0.000639     0.000000   257.605433     0.000000     0.731537
    382.0000     0.097609     0.001529     0.000000   258.144837     0.000000     0.902249
    383.0000     0.090759     0.002303     0.000000   258.687703     0.000000     0.820891
    384.0000     0.082181     0.003176     0.000000   259.235943     0.000000     0.886689
    385.0000     0.071796     0.004063     0.000000   259.791522     0.000000     0.887105
    386.0000     0.059979     0.004928     0.000000   260.356466     0.000000     0.744490
    387.0000     0.047535     0.005455     0.000000   260.932590     0.000000     0.935958
    388.0000     0.034763     0.006068     0.000000   261.521355     0.000000     0.887134
    389.0000     0.022338     0.006637     0.000000   262.124100     0.000000     0.857556
    390.0000     0.010946     0.007188     0.000000   262.742155     0.000000     0.762980
    391.0000     0.000970     0.007429     0.000000   263.376623     0.000000     0.867669
    392.0000    -0.007304     0.007443     0.000000   264.028107     0.000000     0.737055
    393.0000    -0.013171     0.006917     0.000000   264.696459     0.000000     0.819003
    394.0000    -0.017226     0.006552     0.000000   265.380871     0.000000     0.862194
    395.0000    -0.018849     0.006310     0.000000   266.080477     0.000000     0.763815
    396.0000    -0.018363     0.005752     0.000000   266.794466     0.000000     0.720615
    397.0000    -0.015185     0.005345     0.000000   267.521819     0.000000     0.676956
    398.0000    -0.011337     0.004557     0.000000   268.261289     0.000000     0.724886
    399.0000    -0.005753     0.003475     0.000000   269.011108     0.000000     0.585243
    400.0000     0.001278     0.002214     0.000000   269.768846     0.000000     0.760474
    401.0000     0.007942     0.000875     0.000000   270.531650     0.000000     0.619692
    402.0000     0.015342    -0.000488     0.000000   271.296460     0.000000     0.692794
    403.0000     0.022795    -0.001931     0.000000   272.060098     0.000000     0.713611
    404.0000     0.027337    -0.003468     0.000000   272.819223     0.000000     0.730918
    405.0000     0.034440    -0.005014     0.000000   273.570339     0.000000     0.693746
    406.0000     0.035804    -0.006430     0.000000   274.309956     0.000000     0.779643
    407.0000     0.035937    -0.007800     0.000000   275.034757     0.000000     0.605497
    408.0000     0.032968    -0.009097     0.000000   275.741598     0.000000     0.888250
    409.0000     0.028073    -0.010308     0.000000   276.427491     0.000000     0.988903
    410.0000     0.021831    -0.011407     0.000000   277.089657     0.000000     0.812707
    411.0000     0.013721    -0.012596     0.000000   277.725441     0.000000     0.745034
    412.0000     0.003995    -0.013468     0.000000   278.332334     0.000000     0.746454
    413.0000    -0.006845    -0.014083     0.000000   278.908288     0.000000     0.743273
    414.0000    -0.019167    -0.014574     0.000000   279.451808     0.000000     0.616241
    415.0000    -0.031541    -0.014603     0.000000   279.961955     0.000000     1.016256
    416.0000    -0.037683    -0.014596     0.000000   280.438417     0.000000     0.787528
    417.0000    -0.035151    -0.014377     0.000000   280.881311     0.000000     0.859547
    418.0000    -0.035789    -0.013983     0.000000   281.291122     0.000000     0.806559
    419.0000    -0.041056    -0.013420     0.000000   281.668755     0.000000     0.894586
    420.0000    -0.050963    -0.012794     0.000000   282.015449     0.000000     0.738786
    421.0000    -0.063337    -0.011998     0.000000   282.332709     0.000000     0.828200
    422.0000    -0.077419    -0.011060     0.000000   282.622358     0.000000     0.719498
    423.0000    -0.092336    -0.010025     0.000000   282.886534     0.000000     0.631097
    424.0000    -0.107642    -0.008680     0.000000   283.127750     0.000000     0.614519
    425.0000    -0.123317    -0.007272     0.000000   283.348967     0.000000     0.715752
    426.0000    -0.138740    -0.005781     0.000000   283.553447     0.000000     0.568217
    427.0000    -0.142925    -0.004254     0.000000   283.744606     0.000000     0.831554
    428.0000    -0.130777    -0.002557     0.000000   283.926044     0.000000     0.664792
    429.0000    -0.115030    -0.000913     0.000000   284.101550     0.000000     0.801182
    430.0000    -0.096298     0.000844     0.000000   284.275014     0.000000     0.685969
    431.0000    -0.074891     0.002336     0.000000   284.450272     0.000000     0.810987
    432.0000    -0.051781     0.003832     0.000000   284.630924     0.000000     0.719137
    433.0000    -0.027979     0.005171     0.000000   284.820331     0.000000     0.702800
    434.0000    -0.003560     0.006579     0.000000   285.021712     0.000000     0.713296
    435.0000     0.020464     0.007728     0.000000   285.238129     0.000000     0.619225
    436.0000     0.044391     0.008676     0.000000   285.472268     0.000000     0.626981
    437.0000     0.064973     0.009376     0.000000   285.726290     0.000000     0.687362
    438.0000     0.085383     0.009945     0.000000   286.001878     0.000000     0.772866
    439.0000     0.102587     0.009966     0.000000   286.300105     0.000000     0.788604
    440.0000     0.117193     0.009852     0.000000   286.621258     0.000000     0.718627
    441.0000     0.128627     0.009480     0.000000   286.965001     0.000000     0.578689
    442.0000     0.137802     0.009147     0.000000   287.330649     0.000000     0.585977
    443.0000     0.143599     0.008731     0.000000   287.717361     0.000000     0.671778
    444.0000     0.143773     0.008488     0.000000   288.124325     0.000000     0.428481
    445.0000     0.141205     0.007723     0.000000   288.550581     0.000000     0.748272
    446.0000     0.136946     0.006899     0.000000   288.994629     0.000000     0.603552
    447.0000     0.125927     0.006120     0.000000   289.454627     0.000000     0.600019
    448.0000     0.114321     0.004952     0.000000   289.928525     0.000000     0.617568
    449.0000     0.097902     0.004036     0.000000   290.413999     0.000000     0.561563
    450.0000     0.080014     0.003271     0.000000   290.908876     0.000000     0.655272
    451.0000     0.059691     0.002493     0.000000   291.411296     0.000000     0.803054
    452.0000     0.038369     0.001749     0.000000   291.919489     0.000000     0.767224
    453.0000     0.016506     0.001053     0.000000   292.431747     0.000000     0.764830
    454.0000    -0.005072     0.000398     0.000000   292.946460     0.000000     0.658368
    455.0000    -0.025257    -0.000225     0.000000   293.462110     0.000000     0.657106
    456.0000    -0.043584    -0.000798     0.000000   293.977270     0.000000     0.595377
    457.0000    -0.059038    -0.001338     0.000000   294.490607     0.000000     0.710802
    458.0000    -0.071330    -0.001773     0.000000   295.000916     0.000000     0.488496
    459.0000    -0.080202    -0.002161     0.000000   295.507160     0.000000     0.668291
    460.0000    -0.085293    -0.002513     0.000000   296.008438     0.000000     0.811032
    461.0000    -0.086972    -0.002822     0.000000   296.503941     0.000000     0.679004
    462.0000    -0.084802    -0.003077     0.000000   296.992961     0.000000     0.677595
    463.0000    -0.079595    -0.003299     0.000000   297.474898     0.000000     0.661955
    464.0000    -0.071871    -0.003482     0.000000   297.949242     0.000000     0.726648
    465.0000    -0.062130    -0.003606     0.000000   298.415583     0.000000     0.622847
    466.0000    -0.049203    -0.003594     0.000000   298.873679     0.000000     0.662829
    467.0000    -0.034422    -0.003545     0.000000   299.323500     0.000000     0.640242
    468.0000    -0.018193    -0.003363     0.000000   299.765215     0.000000     0.550903
    469.0000    -0.000909    -0.003153     0.000000   300.199183     0.000000     0.512797
    470.0000     0.016904    -0.002902     0.000000   300.625897     0.000000     0.593268
    471.0000     0.034889    -0.002786     0.000000   301.045834     0.000000     0.506462
    472.0000     0.052704    -0.002689     0.000000   301.459331     0.000000     0.756417
    473.0000     0.070096    -0.002503     0.000000   301.866672     0.000000     0.611925
    474.0000     0.086283    -0.002509     0.000000   302.268124     0.000000     0.699835
    475.0000     0.100861    -0.002191     0.000000   302.663971     0.000000     0.621724
    476.0000     0.113585    -0.001942     0.000000   303.054721     0.000000     0.688925
    477.0000     0.123035    -0.001495     0.000000   303.441101     0.000000     0.612657
    478.0000     0.129827    -0.000910     0.000000   303.824110     0.000000     0.617308
    479.0000     0.133193    -0.000306     0.000000   304.205031     0.000000     0.639561
    480.0000     0.133128     0.000201     0.000000   304.585189     0.000000     0.644323
    481.0000     0.129535     0.000609     0.000000   304.965755     0.000000     0.586276
    482.0000     0.124120     0.001165     0.000000   305.347812     0.000000     0.585983
    483.0000     0.115528     0.001860     0.000000   305.732640     0.000000     0.577952
    484.0000     0.104921     0.002803     0.000000   306.121904     0.000000     0.552020
    485.0000     0.094978     0.003525     0.000000   306.517510     0.000000     0.499518
    486.0000     0.081469     0.004204     0.000000   306.921228     0.000000     0.528327
    487.0000     0.068875     0.004824     0.000000   307.334617     0.000000     0.547166
    488.0000     0.056291     0.005241     0.000000   307.759023     0.000000     0.640124
    489.0000     0.044183     0.005643     0.000000   308.195517     0.000000     0.540222
    490.0000     0.033560     0.005947     0.000000   308.644980     0.000000     0.431135
    491.0000     0.024384     0.006250     0.000000   309.108170     0.000000     0.507909
    492.0000     0.017055     0.006378     0.000000   309.585684     0.000000     0.495571
    493.0000     0.010900     0.006445     0.000000   310.077886     0.000000     0.478615
    494.0000     0.007124     0.006433     0.000000   310.584919     0.000000     0.793717
